,POSITION,LOC_X,LOC_Y,PLAYER_NAME,QUARTER,EVENT_TYPE
3882,PF,875.0,253.0,Nikola Mirotic,4,MISSED
3883,PF,843.0,148.0,Nikola Mirotic,4,MISSED
3884,SG,871.0,272.0,Dwyane Wade,4,SCORED
3885,SG,745.0,84.0,Jimmy Butler,4,SCORED
3887,PF,873.0,382.0,Taj Gibson,4,BLOCKED
3888,SG,873.0,488.0,Jimmy Butler,4,SCORED
3889,SG,873.0,244.0,Jimmy Butler,4,MISSED
3890,SG,876.0,235.0,Dwyane Wade,4,SCORED
3892,SG,789.0,107.0,Jimmy Butler,4,MISSED
3893,SG,694.0,189.0,Dwyane Wade,4,SCORED
3894,SG,743.0,395.0,Dwyane Wade,4,MISSED
3895,SG,765.0,403.0,Jimmy Butler,4,MISSED
3896,PF,882.0,275.0,Taj Gibson,4,MISSED
3897,SG,868.0,264.0,Jimmy Butler,4,MISSED
3898,C,873.0,251.0,Robin Lopez,4,SCORED
3900,PF,861.0,223.0,Taj Gibson,1,SCORED
3901,SG,817.0,192.0,Dwyane Wade,1,MISSED
3902,PF,887.0,406.0,Taj Gibson,1,MISSED
3903,SG,887.0,390.0,Dwyane Wade,1,MISSED
3904,SG,745.0,303.0,Jimmy Butler,1,MISSED
3906,SG,760.0,197.0,Dwyane Wade,1,MISSED
3907,C,887.0,91.0,Robin Lopez,1,SCORED
3908,SG,799.0,306.0,Dwyane Wade,1,MISSED
3909,SG,873.0,241.0,Jimmy Butler,1,SCORED
3910,SG,881.0,248.0,Dwyane Wade,1,MISSED
3911,SG,760.0,169.0,Jimmy Butler,1,MISSED
3912,PF,838.0,244.0,Taj Gibson,1,SCORED
3914,PG,866.0,233.0,Rajon Rondo,1,SCORED
3918,PF,822.0,248.0,Nikola Mirotic,2,SCORED
3922,PF,890.0,12.0,Nikola Mirotic,2,MISSED
3926,SG,895.0,15.0,Jimmy Butler,2,MISSED
3927,SG,900.0,247.0,Jimmy Butler,2,SCORED
3929,SG,809.0,190.0,Dwyane Wade,2,MISSED
3931,PF,842.0,485.0,Taj Gibson,2,MISSED
3932,SG,863.0,375.0,Dwyane Wade,2,SCORED
3933,SG,853.0,393.0,Dwyane Wade,2,SCORED
3934,SG,802.0,318.0,Dwyane Wade,2,SCORED
3935,PF,876.0,261.0,Taj Gibson,2,MISSED
3936,SG,701.0,59.0,Jimmy Butler,2,MISSED
3937,C,77.0,313.0,Robin Lopez,3,SCORED
3938,PF,62.0,228.0,Taj Gibson,3,BLOCKED
3940,SG,162.0,378.0,Jimmy Butler,3,MISSED
3941,SG,74.0,110.0,Dwyane Wade,3,SCORED
3942,SG,64.0,250.0,Dwyane Wade,3,SCORED
3943,SG,146.0,401.0,Dwyane Wade,3,MISSED
3944,C,112.0,238.0,Robin Lopez,3,SCORED
3946,C,72.0,254.0,Robin Lopez,3,SCORED
3947,SG,59.0,259.0,Dwyane Wade,3,SCORED
3948,C,72.0,254.0,Robin Lopez,3,BLOCKED
3949,PG,53.0,495.0,Rajon Rondo,3,MISSED
3951,SG,270.0,375.0,Jimmy Butler,3,MISSED
3952,PF,254.0,400.0,Nikola Mirotic,3,MISSED
3953,SG,67.0,260.0,Jimmy Butler,3,SCORED
3957,SG,53.0,447.0,Jimmy Butler,3,SCORED
3958,PG,64.0,250.0,Rajon Rondo,4,SCORED
3959,PF,62.0,215.0,Nikola Mirotic,4,MISSED
3960,PF,318.0,241.0,Nikola Mirotic,4,MISSED
3961,SG,256.0,71.0,Dwyane Wade,4,SCORED
3963,SG,172.0,344.0,Dwyane Wade,4,SCORED
3964,SG,131.0,218.0,Dwyane Wade,4,MISSED
3966,SG,195.0,238.0,Dwyane Wade,4,MISSED
3967,SG,52.0,250.0,Jimmy Butler,4,SCORED
3968,SG,69.0,262.0,Jimmy Butler,4,SCORED
3969,SG,108.0,301.0,Dwyane Wade,4,MISSED
3970,SG,62.0,254.0,Dwyane Wade,4,MISSED
3971,SG,65.0,242.0,Dwyane Wade,4,MISSED
3972,SG,50.0,242.0,Dwyane Wade,4,MISSED
3973,SG,195.0,341.0,Dwyane Wade,4,SCORED
3974,SG,146.0,277.0,Dwyane Wade,4,MISSED
3975,SG,59.0,252.0,Jimmy Butler,4,MISSED
3976,SG,67.0,252.0,Jimmy Butler,4,SCORED
3977,PF,70.0,253.0,Taj Gibson,1,MISSED
3978,SG,35.0,13.0,Jimmy Butler,1,SCORED
3979,PF,40.0,49.0,Taj Gibson,1,MISSED
3980,PF,59.0,215.0,Taj Gibson,1,SCORED
3981,SG,229.0,321.0,Dwyane Wade,1,SCORED
3982,SG,67.0,218.0,Dwyane Wade,1,BLOCKED
3983,SG,53.0,58.0,Dwyane Wade,1,SCORED
3984,C,211.0,339.0,Robin Lopez,1,MISSED
3985,SG,97.0,411.0,Dwyane Wade,1,SCORED
3986,SG,192.0,452.0,Jimmy Butler,1,MISSED
3987,SG,69.0,243.0,Jimmy Butler,1,SCORED
3988,SG,162.0,400.0,Dwyane Wade,1,MISSED
3989,SG,52.0,250.0,Dwyane Wade,1,SCORED
3991,PF,62.0,244.0,Taj Gibson,1,SCORED
3995,PF,62.0,406.0,Taj Gibson,1,MISSED
3997,SG,51.0,228.0,Jimmy Butler,1,SCORED
4000,PF,251.0,41.0,Nikola Mirotic,1,SCORED
4001,SG,207.0,45.0,Jimmy Butler,1,SCORED
4002,PF,65.0,266.0,Nikola Mirotic,2,BLOCKED
4004,PF,233.0,421.0,Nikola Mirotic,2,MISSED
4007,PF,60.0,225.0,Nikola Mirotic,2,MISSED
4008,PF,50.0,353.0,Nikola Mirotic,2,MISSED
4010,SG,136.0,250.0,Dwyane Wade,2,SCORED
4011,SG,74.0,409.0,Jimmy Butler,2,MISSED
4012,SG,58.0,66.0,Dwyane Wade,2,SCORED
4014,SG,92.0,77.0,Jimmy Butler,2,SCORED
4015,SG,92.0,146.0,Dwyane Wade,2,SCORED
4016,SG,288.0,355.0,Dwyane Wade,2,MISSED
4017,SG,254.0,205.0,Dwyane Wade,2,SCORED
4018,SG,249.0,144.0,Dwyane Wade,2,SCORED
4020,PF,67.0,259.0,Taj Gibson,2,MISSED
4021,SG,82.0,454.0,Jimmy Butler,2,MISSED
4022,SG,890.0,375.0,Dwyane Wade,3,MISSED
4023,C,701.0,200.0,Robin Lopez,3,MISSED
4024,SG,890.0,275.0,Dwyane Wade,3,SCORED
4025,SG,748.0,360.0,Jimmy Butler,3,MISSED
4026,SG,888.0,250.0,Dwyane Wade,3,MISSED
4028,SG,873.0,189.0,Jimmy Butler,3,SCORED
4029,SG,880.0,263.0,Dwyane Wade,3,MISSED
4030,SG,885.0,253.0,Dwyane Wade,3,MISSED
4031,PF,888.0,250.0,Taj Gibson,3,SCORED
4033,PF,735.0,339.0,Taj Gibson,3,MISSED
4034,C,881.0,74.0,Robin Lopez,3,MISSED
4035,SG,720.0,46.0,Jimmy Butler,3,MISSED
4037,SG,885.0,240.0,Jimmy Butler,3,SCORED
4038,SG,882.0,264.0,Jimmy Butler,3,MISSED
4039,PF,882.0,244.0,Nikola Mirotic,3,SCORED
4040,SG,878.0,213.0,Jimmy Butler,3,SCORED
4042,PF,878.0,225.0,Nikola Mirotic,3,MISSED
4043,SG,686.0,77.0,Jimmy Butler,3,SCORED
4047,PF,676.0,84.0,Nikola Mirotic,4,MISSED
4048,PG,873.0,176.0,Rajon Rondo,4,SCORED
4049,PF,885.0,237.0,Nikola Mirotic,4,SCORED
4050,SG,735.0,146.0,Jimmy Butler,4,SCORED
4051,SG,765.0,148.0,Dwyane Wade,4,SCORED
4052,PF,699.0,59.0,Nikola Mirotic,4,MISSED
4053,SG,769.0,380.0,Dwyane Wade,4,MISSED
4054,SG,894.0,277.0,Dwyane Wade,4,MISSED
4055,PF,887.0,231.0,Taj Gibson,4,MISSED
4056,SG,725.0,328.0,Dwyane Wade,4,SCORED
4057,SG,779.0,202.0,Dwyane Wade,4,SCORED
4058,SG,873.0,23.0,Jimmy Butler,4,SCORED
4059,PF,878.0,487.0,Taj Gibson,4,MISSED
4060,SG,760.0,127.0,Jimmy Butler,4,SCORED
4061,SG,886.0,109.0,Dwyane Wade,4,SCORED
4062,C,845.0,273.0,Robin Lopez,4,BLOCKED
4063,SG,735.0,136.0,Dwyane Wade,4,MISSED
4065,SG,720.0,252.0,Jimmy Butler,4,MISSED
4066,SG,848.0,194.0,Jimmy Butler,4,SCORED
4067,PF,671.0,86.0,Nikola Mirotic,4,MISSED
4068,SG,706.0,470.0,Jimmy Butler,4,BLOCKED
4069,SG,760.0,27.0,Jimmy Butler,4,MISSED
4070,C,871.0,231.0,Robin Lopez,4,SCORED
4071,PF,40.0,107.0,Taj Gibson,1,SCORED
4072,C,92.0,251.0,Robin Lopez,1,MISSED
4075,C,226.0,298.0,Robin Lopez,1,MISSED
4080,PF,77.0,252.0,Taj Gibson,1,SCORED
4082,SG,177.0,107.0,Jimmy Butler,1,MISSED
4083,C,53.0,231.0,Robin Lopez,1,SCORED
4084,SG,113.0,172.0,Dwyane Wade,1,MISSED
4085,SG,52.0,250.0,Jimmy Butler,1,MISSED
4086,C,67.0,246.0,Robin Lopez,1,SCORED
4087,SG,62.0,233.0,Dwyane Wade,1,MISSED
4088,SG,116.0,339.0,Jimmy Butler,1,MISSED
4089,SG,69.0,248.0,Dwyane Wade,1,SCORED
4090,SG,87.0,269.0,Dwyane Wade,1,MISSED
4091,SG,172.0,387.0,Jimmy Butler,1,MISSED
4092,PG,205.0,125.0,Rajon Rondo,1,SCORED
4093,PF,46.0,477.0,Nikola Mirotic,2,MISSED
4094,SG,288.0,136.0,Jimmy Butler,2,MISSED
4095,SG,62.0,264.0,Jimmy Butler,2,SCORED
4096,SG,58.0,226.0,Dwyane Wade,2,SCORED
4097,PF,265.0,383.0,Nikola Mirotic,2,MISSED
4099,PG,192.0,332.0,Rajon Rondo,2,MISSED
4100,SG,161.0,308.0,Dwyane Wade,2,MISSED
4104,PF,54.0,230.0,Taj Gibson,2,SCORED
4109,SG,103.0,249.0,Dwyane Wade,2,SCORED
4110,SG,87.0,341.0,Jimmy Butler,2,MISSED
4111,PF,53.0,230.0,Taj Gibson,2,SCORED
4113,SG,197.0,190.0,Dwyane Wade,2,SCORED
4114,SG,904.0,61.0,Dwyane Wade,3,MISSED
4116,SG,884.0,270.0,Jimmy Butler,3,MISSED
4117,SG,882.0,451.0,Dwyane Wade,3,MISSED
4118,C,848.0,251.0,Robin Lopez,3,SCORED
4119,SG,784.0,261.0,Dwyane Wade,3,MISSED
4120,C,851.0,305.0,Robin Lopez,3,MISSED
4121,SG,876.0,118.0,Jimmy Butler,3,MISSED
4122,SG,642.0,257.0,Jimmy Butler,3,MISSED
4123,PF,838.0,287.0,Taj Gibson,3,MISSED
4125,SG,783.0,241.0,Jimmy Butler,3,MISSED
4127,SG,738.0,135.0,Jimmy Butler,3,MISSED
4132,PG,882.0,266.0,Rajon Rondo,3,SCORED
4133,SG,879.0,258.0,Dwyane Wade,3,BLOCKED
4134,PG,735.0,331.0,Rajon Rondo,4,SCORED
4137,SG,894.0,390.0,Dwyane Wade,4,SCORED
4138,SG,838.0,259.0,Dwyane Wade,4,MISSED
4139,SG,873.0,241.0,Jimmy Butler,4,MISSED
4141,PG,842.0,208.0,Rajon Rondo,4,SCORED
4142,PG,842.0,154.0,Rajon Rondo,4,MISSED
4143,PG,894.0,22.0,Rajon Rondo,4,SCORED
4144,PF,871.0,212.0,Taj Gibson,4,MISSED
4145,PG,768.0,421.0,Rajon Rondo,4,SCORED
4146,SG,878.0,241.0,Dwyane Wade,4,SCORED
4148,SG,784.0,217.0,Dwyane Wade,4,MISSED
4149,SG,828.0,377.0,Dwyane Wade,4,MISSED
4150,SG,67.0,332.0,Dwyane Wade,1,BLOCKED
4151,SG,53.0,221.0,Dwyane Wade,1,MISSED
4153,SG,74.0,236.0,Dwyane Wade,1,BLOCKED
4154,C,82.0,344.0,Robin Lopez,1,MISSED
4155,SG,180.0,347.0,Jimmy Butler,1,MISSED
4157,C,102.0,251.0,Robin Lopez,1,SCORED
4158,SG,210.0,298.0,Jimmy Butler,1,MISSED
4160,SG,72.0,250.0,Jimmy Butler,1,SCORED
4161,C,234.0,275.0,Robin Lopez,1,SCORED
4162,C,220.0,346.0,Robin Lopez,1,SCORED
4164,SG,62.0,272.0,Dwyane Wade,1,SCORED
4165,C,156.0,272.0,Robin Lopez,1,MISSED
4166,SG,51.0,213.0,Jimmy Butler,1,MISSED
4167,C,225.0,280.0,Robin Lopez,1,SCORED
4168,PF,313.0,234.0,Nikola Mirotic,1,SCORED
4169,PF,52.0,250.0,Nikola Mirotic,1,SCORED
4170,C,77.0,239.0,Robin Lopez,1,SCORED
4172,PF,82.0,306.0,Nikola Mirotic,1,SCORED
4173,PF,52.0,250.0,Nikola Mirotic,2,SCORED
4175,PG,157.0,262.0,Rajon Rondo,2,MISSED
4182,PG,62.0,231.0,Rajon Rondo,2,MISSED
4184,PF,45.0,427.0,Nikola Mirotic,2,MISSED
4185,SG,79.0,230.0,Dwyane Wade,2,SCORED
4186,SG,59.0,230.0,Jimmy Butler,2,MISSED
4187,SG,69.0,230.0,Jimmy Butler,2,MISSED
4188,PF,67.0,264.0,Nikola Mirotic,2,SCORED
4189,C,62.0,264.0,Robin Lopez,2,SCORED
4190,SG,50.0,105.0,Jimmy Butler,2,SCORED
4191,SG,107.0,207.0,Dwyane Wade,2,SCORED
4192,SG,220.0,349.0,Jimmy Butler,2,MISSED
4193,SG,62.0,260.0,Jimmy Butler,2,SCORED
4194,SG,904.0,390.0,Dwyane Wade,3,MISSED
4195,C,858.0,244.0,Robin Lopez,3,BLOCKED
4196,SG,873.0,218.0,Jimmy Butler,3,SCORED
4200,C,676.0,212.0,Robin Lopez,3,SCORED
4201,SG,887.0,120.0,Dwyane Wade,3,SCORED
4204,SG,753.0,241.0,Jimmy Butler,3,BLOCKED
4206,PG,871.0,267.0,Rajon Rondo,3,MISSED
4207,SG,858.0,264.0,Jimmy Butler,3,MISSED
4208,SG,730.0,362.0,Jimmy Butler,3,SCORED
4210,SG,873.0,341.0,Jimmy Butler,3,MISSED
4211,PG,880.0,260.0,Rajon Rondo,3,MISSED
4212,C,863.0,233.0,Robin Lopez,3,SCORED
4215,SG,875.0,258.0,Jimmy Butler,3,SCORED
4216,SG,888.0,250.0,Jimmy Butler,3,SCORED
4217,PF,888.0,250.0,Nikola Mirotic,3,SCORED
4219,PG,875.0,270.0,Rajon Rondo,4,SCORED
4220,PF,627.0,252.0,Nikola Mirotic,4,MISSED
4221,PG,632.0,257.0,Rajon Rondo,4,SCORED
4223,PF,661.0,385.0,Nikola Mirotic,4,MISSED
4224,PF,863.0,231.0,Nikola Mirotic,4,MISSED
4225,PG,642.0,241.0,Rajon Rondo,4,MISSED
4226,PG,719.0,365.0,Rajon Rondo,4,BLOCKED
4227,PG,882.0,446.0,Rajon Rondo,4,MISSED
4228,SG,886.0,102.0,Dwyane Wade,4,SCORED
4229,SG,789.0,92.0,Dwyane Wade,4,MISSED
4230,SG,861.0,275.0,Dwyane Wade,4,BLOCKED
4231,SG,843.0,344.0,Jimmy Butler,4,MISSED
4232,C,863.0,246.0,Robin Lopez,4,MISSED
4233,SG,878.0,270.0,Dwyane Wade,4,SCORED
4234,C,833.0,251.0,Robin Lopez,4,SCORED
4237,SG,794.0,138.0,Jimmy Butler,4,SCORED
4239,SG,873.0,151.0,Dwyane Wade,1,MISSED
4240,SG,837.0,436.0,Jimmy Butler,1,SCORED
4241,SG,804.0,45.0,Jimmy Butler,1,MISSED
4242,C,769.0,383.0,Robin Lopez,1,SCORED
4243,SG,882.0,259.0,Jimmy Butler,1,BLOCKED
4245,SG,833.0,272.0,Dwyane Wade,1,MISSED
4246,SG,675.0,316.0,Dwyane Wade,1,MISSED
4247,SG,882.0,251.0,Jimmy Butler,1,SCORED
4248,SG,878.0,375.0,Jimmy Butler,1,SCORED
4249,SG,848.0,413.0,Jimmy Butler,1,MISSED
4250,PF,819.0,257.0,Taj Gibson,1,MISSED
4251,SG,888.0,250.0,Jimmy Butler,1,SCORED
4254,PF,882.0,264.0,Taj Gibson,1,SCORED
4255,C,895.0,143.0,Robin Lopez,1,MISSED
4256,PF,691.0,395.0,Nikola Mirotic,1,MISSED
4257,PG,774.0,267.0,Rajon Rondo,1,MISSED
4258,SG,684.0,257.0,Jimmy Butler,1,MISSED
4262,PG,889.0,264.0,Rajon Rondo,2,BLOCKED
4263,PG,689.0,272.0,Rajon Rondo,2,MISSED
4267,SG,868.0,236.0,Dwyane Wade,2,SCORED
4269,PF,878.0,240.0,Nikola Mirotic,2,SCORED
4271,PF,881.0,205.0,Taj Gibson,2,BLOCKED
4272,C,888.0,250.0,Robin Lopez,2,SCORED
4273,SG,887.0,25.0,Jimmy Butler,2,MISSED
4275,C,819.0,89.0,Robin Lopez,2,SCORED
4276,SG,657.0,311.0,Dwyane Wade,2,MISSED
4277,C,792.0,248.0,Robin Lopez,2,SCORED
4278,SG,863.0,184.0,Jimmy Butler,2,SCORED
4279,PF,890.0,477.0,Taj Gibson,2,SCORED
4280,SG,873.0,195.0,Jimmy Butler,2,SCORED
4281,SG,882.0,226.0,Jimmy Butler,2,SCORED
4282,SG,69.0,452.0,Dwyane Wade,3,SCORED
4283,C,54.0,426.0,Robin Lopez,3,SCORED
4284,SG,72.0,250.0,Jimmy Butler,3,BLOCKED
4285,SG,67.0,334.0,Dwyane Wade,3,MISSED
4286,SG,180.0,110.0,Dwyane Wade,3,SCORED
4287,C,62.0,248.0,Robin Lopez,3,SCORED
4288,SG,77.0,375.0,Dwyane Wade,3,SCORED
4289,C,53.0,269.0,Robin Lopez,3,SCORED
4290,PF,46.0,264.0,Taj Gibson,3,SCORED
4291,SG,62.0,259.0,Jimmy Butler,3,SCORED
4297,PF,41.0,15.0,Nikola Mirotic,3,MISSED
4298,SG,51.0,264.0,Jimmy Butler,3,SCORED
4299,SG,58.0,254.0,Jimmy Butler,3,SCORED
4300,SG,53.0,385.0,Jimmy Butler,3,SCORED
4301,PF,58.0,92.0,Nikola Mirotic,3,SCORED
4303,PG,180.0,383.0,Rajon Rondo,4,MISSED
4304,SG,190.0,387.0,Dwyane Wade,4,SCORED
4305,SG,67.0,192.0,Dwyane Wade,4,SCORED
4306,SG,94.0,148.0,Dwyane Wade,4,SCORED
4307,PF,239.0,339.0,Nikola Mirotic,4,MISSED
4320,PF,863.0,218.0,Taj Gibson,1,MISSED
4321,PF,730.0,172.0,Taj Gibson,1,SCORED
4322,C,696.0,186.0,Robin Lopez,1,MISSED
4324,PF,876.0,256.0,Taj Gibson,1,SCORED
4325,C,853.0,179.0,Robin Lopez,1,SCORED
4327,SG,833.0,341.0,Dwyane Wade,1,MISSED
4328,PF,848.0,257.0,Taj Gibson,1,MISSED
4329,SG,660.0,257.0,Dwyane Wade,1,MISSED
4331,SG,783.0,290.0,Dwyane Wade,1,MISSED
4333,C,863.0,267.0,Robin Lopez,1,SCORED
4335,PF,868.0,246.0,Nikola Mirotic,1,SCORED
4337,PG,848.0,415.0,Rajon Rondo,1,MISSED
4339,PF,828.0,416.0,Nikola Mirotic,1,SCORED
4340,PF,861.0,241.0,Nikola Mirotic,1,BLOCKED
4341,PG,882.0,20.0,Rajon Rondo,1,SCORED
4342,PG,858.0,226.0,Rajon Rondo,2,MISSED
4345,PF,832.0,395.0,Nikola Mirotic,2,MISSED
4349,PG,863.0,7.0,Rajon Rondo,2,MISSED
4351,SG,868.0,269.0,Dwyane Wade,2,MISSED
4352,SG,774.0,400.0,Dwyane Wade,2,MISSED
4353,SG,758.0,293.0,Dwyane Wade,2,SCORED
4356,PF,873.0,262.0,Taj Gibson,2,SCORED
4357,SG,711.0,218.0,Dwyane Wade,2,SCORED
4359,SG,778.0,352.0,Dwyane Wade,2,MISSED
4360,PF,873.0,246.0,Taj Gibson,2,SCORED
4364,C,105.0,311.0,Robin Lopez,3,BLOCKED
4365,PF,52.0,250.0,Taj Gibson,3,SCORED
4367,SG,58.0,64.0,Dwyane Wade,3,SCORED
4369,PF,52.0,250.0,Taj Gibson,3,SCORED
4370,SG,225.0,283.0,Dwyane Wade,3,MISSED
4371,PF,52.0,250.0,Taj Gibson,3,SCORED
4372,PF,52.0,250.0,Taj Gibson,3,SCORED
4374,C,79.0,316.0,Robin Lopez,3,MISSED
4375,PF,58.0,15.0,Taj Gibson,3,MISSED
4376,PF,52.0,250.0,Taj Gibson,3,SCORED
4380,PF,249.0,395.0,Nikola Mirotic,3,MISSED
4382,C,121.0,174.0,Robin Lopez,3,MISSED
4383,C,92.0,351.0,Robin Lopez,3,SCORED
4384,PF,74.0,260.0,Nikola Mirotic,3,SCORED
4385,PF,92.0,231.0,Nikola Mirotic,3,MISSED
4387,PF,256.0,71.0,Nikola Mirotic,4,SCORED
4393,PG,72.0,432.0,Rajon Rondo,4,MISSED
4394,SG,108.0,77.0,Dwyane Wade,4,SCORED
4396,SG,98.0,216.0,Dwyane Wade,4,MISSED
4399,SG,52.0,250.0,Dwyane Wade,4,SCORED
4400,PF,97.0,130.0,Taj Gibson,4,MISSED
4402,SG,298.0,244.0,Dwyane Wade,4,SCORED
4404,C,146.0,202.0,Robin Lopez,4,MISSED
4405,SG,190.0,405.0,Dwyane Wade,4,MISSED
4407,SG,141.0,367.0,Dwyane Wade,5,MISSED
4410,SG,254.0,416.0,Dwyane Wade,5,SCORED
4411,SG,318.0,280.0,Dwyane Wade,5,MISSED
4412,SG,107.0,292.0,Dwyane Wade,5,MISSED
4415,SG,231.0,293.0,Dwyane Wade,5,SCORED
4416,SG,220.0,401.0,Dwyane Wade,5,BLOCKED
4418,SG,285.0,351.0,Dwyane Wade,5,MISSED
4420,C,853.0,233.0,Robin Lopez,1,SCORED
4424,PF,878.0,248.0,Taj Gibson,1,SCORED
4427,SG,827.0,95.0,Dwyane Wade,1,SCORED
4428,PF,861.0,264.0,Taj Gibson,1,BLOCKED
4429,SG,873.0,76.0,Dwyane Wade,1,SCORED
4430,C,704.0,251.0,Robin Lopez,1,SCORED
4431,SG,696.0,236.0,Dwyane Wade,1,MISSED
4433,C,711.0,251.0,Robin Lopez,1,MISSED
4436,C,882.0,240.0,Robin Lopez,1,SCORED
4438,PG,886.0,143.0,Rajon Rondo,1,MISSED
4439,PG,627.0,235.0,Rajon Rondo,1,MISSED
4440,PF,635.0,226.0,Nikola Mirotic,2,SCORED
4441,PG,873.0,279.0,Rajon Rondo,2,SCORED
4442,PG,878.0,280.0,Rajon Rondo,2,SCORED
4443,PF,676.0,390.0,Nikola Mirotic,2,MISSED
4445,PF,755.0,454.0,Nikola Mirotic,2,SCORED
4446,PF,645.0,248.0,Nikola Mirotic,2,MISSED
4450,PF,809.0,223.0,Taj Gibson,2,SCORED
4451,SG,878.0,99.0,Dwyane Wade,2,SCORED
4452,PF,856.0,293.0,Taj Gibson,2,BLOCKED
4453,PF,760.0,464.0,Nikola Mirotic,2,MISSED
4455,SG,843.0,387.0,Dwyane Wade,2,SCORED
4456,PF,888.0,250.0,Taj Gibson,2,SCORED
4457,PF,888.0,250.0,Taj Gibson,2,SCORED
4458,SG,814.0,364.0,Dwyane Wade,2,MISSED
4460,PF,863.0,475.0,Taj Gibson,2,MISSED
4461,C,873.0,236.0,Robin Lopez,2,MISSED
4462,SG,102.0,133.0,Dwyane Wade,3,SCORED
4463,C,123.0,236.0,Robin Lopez,3,SCORED
4464,PF,52.0,250.0,Taj Gibson,3,SCORED
4466,C,77.0,344.0,Robin Lopez,3,MISSED
4468,SG,166.0,126.0,Dwyane Wade,3,SCORED
4469,PF,264.0,274.0,Taj Gibson,3,MISSED
4470,C,128.0,272.0,Robin Lopez,3,SCORED
4471,SG,221.0,218.0,Dwyane Wade,3,SCORED
4472,C,102.0,347.0,Robin Lopez,3,MISSED
4473,SG,128.0,153.0,Dwyane Wade,3,MISSED
4474,SG,54.0,231.0,Dwyane Wade,3,SCORED
4476,PF,236.0,166.0,Nikola Mirotic,3,MISSED
4477,PF,69.0,230.0,Nikola Mirotic,3,BLOCKED
4478,PF,200.0,156.0,Taj Gibson,3,MISSED
4480,PG,74.0,349.0,Rajon Rondo,3,MISSED
4481,PG,190.0,457.0,Rajon Rondo,3,MISSED
4482,PF,298.0,323.0,Nikola Mirotic,3,MISSED
4483,PF,67.0,220.0,Taj Gibson,3,SCORED
4484,PF,269.0,387.0,Nikola Mirotic,4,SCORED
4485,PF,265.0,112.0,Nikola Mirotic,4,MISSED
4486,PF,108.0,254.0,Taj Gibson,4,MISSED
4487,C,58.0,413.0,Robin Lopez,4,MISSED
4488,C,62.0,267.0,Robin Lopez,4,SCORED
4489,SG,239.0,359.0,Dwyane Wade,4,MISSED
4490,PF,58.0,16.0,Nikola Mirotic,4,MISSED
4491,SG,202.0,288.0,Dwyane Wade,4,MISSED
4493,SG,161.0,262.0,Dwyane Wade,4,MISSED
4495,SG,62.0,282.0,Dwyane Wade,4,SCORED
4496,C,211.0,162.0,Robin Lopez,4,SCORED
4497,SG,195.0,385.0,Dwyane Wade,4,SCORED
4499,SG,77.0,447.0,Dwyane Wade,4,SCORED
4500,SG,52.0,250.0,Dwyane Wade,4,SCORED
4501,C,807.0,254.0,Robin Lopez,1,SCORED
4503,PF,828.0,351.0,Taj Gibson,1,MISSED
4505,PF,871.0,248.0,Taj Gibson,1,BLOCKED
4506,C,699.0,324.0,Robin Lopez,1,SCORED
4509,PF,843.0,287.0,Taj Gibson,1,SCORED
4513,C,868.0,388.0,Robin Lopez,1,MISSED
4515,C,846.0,179.0,Robin Lopez,1,MISSED
4516,PG,824.0,95.0,Rajon Rondo,1,SCORED
4518,PF,889.0,482.0,Nikola Mirotic,1,MISSED
4519,PG,774.0,385.0,Rajon Rondo,1,SCORED
4522,PG,824.0,487.0,Rajon Rondo,2,MISSED
4526,PF,617.0,356.0,Nikola Mirotic,2,SCORED
4527,PF,846.0,14.0,Nikola Mirotic,2,MISSED
4530,PG,769.0,380.0,Rajon Rondo,2,MISSED
4533,C,804.0,252.0,Robin Lopez,2,MISSED
4534,PF,888.0,250.0,Taj Gibson,2,SCORED
4535,PF,876.0,249.0,Taj Gibson,2,SCORED
4537,PG,886.0,249.0,Rajon Rondo,2,SCORED
4538,C,817.0,195.0,Robin Lopez,2,MISSED
4539,PF,873.0,249.0,Taj Gibson,2,MISSED
4540,PG,868.0,241.0,Rajon Rondo,2,MISSED
4541,PF,888.0,250.0,Taj Gibson,2,SCORED
4543,C,701.0,277.0,Robin Lopez,2,SCORED
4544,PG,840.0,154.0,Rajon Rondo,2,MISSED
4545,C,143.0,290.0,Robin Lopez,3,MISSED
4546,C,52.0,250.0,Robin Lopez,3,BLOCKED
4547,C,251.0,250.0,Robin Lopez,3,SCORED
4549,C,58.0,254.0,Robin Lopez,3,MISSED
4550,C,72.0,256.0,Robin Lopez,3,MISSED
4551,C,62.0,248.0,Robin Lopez,3,MISSED
4554,C,97.0,248.0,Robin Lopez,3,SCORED
4556,PF,52.0,250.0,Taj Gibson,3,SCORED
4558,PF,52.0,250.0,Taj Gibson,3,SCORED
4559,PF,77.0,280.0,Taj Gibson,3,BLOCKED
4563,C,236.0,248.0,Robin Lopez,3,SCORED
4564,C,59.0,250.0,Robin Lopez,3,SCORED
4565,C,118.0,197.0,Robin Lopez,3,SCORED
4566,PF,172.0,118.0,Nikola Mirotic,3,MISSED
4567,PF,265.0,121.0,Nikola Mirotic,3,MISSED
4568,C,231.0,252.0,Robin Lopez,3,MISSED
4570,PF,87.0,347.0,Nikola Mirotic,3,SCORED
4573,PG,166.0,239.0,Rajon Rondo,4,MISSED
4574,PG,79.0,244.0,Rajon Rondo,4,SCORED
4576,PF,295.0,144.0,Nikola Mirotic,4,SCORED
